heart_disease_mortality_per_100k,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician
264,0.399,0.094,0.223,0.078,0.493,0.237,0.184,0.09,0,0.864,0.02,0.01,0.123138034,0.315789474,0.405163853,0.15590864,11,10,0.328,0.197,0.111,0.06,0.143,0.236,10,2.49,15.49,1530,1939
216,0.57,0.055,0.081,0.025,0.496,0.196,0.138,0.049,0.027,0.87,0.012,0.041,0.059,0.274,0.28,0.387,8,6,0.238,0.14,0.075,0.072,0.194,0.172,11,1.1,7.59,2160,1780
292,0.337,0.071,0.252,0.106,0.51,0.161,0.336,0.06,0.025,0.887,0.005,0.017,0.131658291,0.390954774,0.312562814,0.164824121,7,18,0.268,0.247,0.117,0.072,0.158,0.256,11,3.9,21.87,3569,1880
216,0.413,0.061,0.398,0.141,0.515,0.288,0.107,0.808,0.037,0.136,0.013,0.008,0.242,0.249,0.301,0.208,16,6,0.255,0.152,0.086,0.088,0.176,0.227,10,2.9,12.04,2679,2159
326,0.322,0.115,0.257,0.078,0.513,0.241,0.151,0.009,0.384,0.457,0.113,0.008,0.213505462,0.339622642,0.281032771,0.165839126,13,10,0.369,0.235,0.137,0.132,0.085,0.289,12,17.07,23.36,5470,1319
239,0.469,0.051,0.206,0.102,0.513,0.199,0.194,0.035,0.061,0.871,0.003,0.007,0.099901088,0.355093966,0.310583581,0.234421365,10,10,0.268,0.2,0.091,0.076,0.14,0.221,12,3,25.38,3599,2330
332,0.466,0.06,0.126,0.041,0.504,0.221,0.143,0.185,0.102,0.634,0.009,0.076,0.110887097,0.318548387,0.262096774,0.308467742,11,8,0.272,0.191,0.106,0.076,0.168,0.275,11,4.2,4.71,1550,1070
252,0.532,0.038,0.115,0.036,0.506,0.234,0.128,0.071,0.166,0.719,0.002,0.045,0.089641434,0.249003984,0.284860558,0.376494024,12,8,0.276,0.15,0.089,0.079,0.187,0.212,13,2.7,8.47,1509,1420
252,0.489,0.049,0.217,0.084,0.509,0.267,0.122,0.063,0.177,0.725,0,0.01,0.108267717,0.31988189,0.296259843,0.275590551,12,7,0.279,0.162,0.1,0.065,0.147,0.259,13,3.7,10.37,2830,2210
242,0.48,0.04,0.244,0.118,0.51,0.259,0.128,0.366,0.066,0.532,0.014,0.016,0.121975806,0.291330645,0.321572581,0.265120968,12,7,0.311,0.207,0.085,0.082,0.196,0.218,8,1.9,13.17,3969,3249
220,0.53,0.053,0.179,0.07,0.501,0.24,0.113,0.091,0.024,0.739,0.019,0.086,0.079158317,0.24248497,0.379759519,0.298597194,13,7,0.287,0.153,0.084,0.061,0.186,0.19,11,1.33,8.16,1609,1909
236,0.443,0.062,0.275,0.089,0.503,0.274,0.123,0.466,0.056,0.391,0.022,0.06,0.196215139,0.260956175,0.336653386,0.206175299,13,7,0.259,0.146,0.095,0.06,0.177,0.188,9,4.5,11.77,2070,2459
221,0.481,0.064,0.188,0.053,0.498,0.269,0.124,0.195,0.025,0.727,0.014,0.034,0.114141414,0.248484848,0.344444444,0.292929293,14,7,0.32,0.151,0.102,0.07,0.135,0.181,10,1.8,6.93,1549,1309
329,0.477,0.062,0.229,0.056,0.513,0.226,0.165,0.03,0.202,0.746,0.004,0.015,0.175298805,0.346613546,0.319721116,0.158366534,11,13,0.293,0.252,0.127,0.097,0.088,0.307,13,6.8,17.84,2690,1980
336,0.392,0.064,0.293,0.094,0.507,0.254,0.148,0.045,0.279,0.661,0.006,0,0.202620968,0.282258065,0.335685484,0.179435484,14,11,0.364,0.215,0.133,0.106,0.072,0.36,12,9.21,32.99,2429,1890
360,0.479,0.039,0.236,0.108,0.499,0.254,0.144,0.035,0.029,0.839,0.049,0.003,0.13253012,0.369477912,0.313253012,0.184738956,11,10,0.369,0.27,0.096,0.091,0.099,0.3,10,2.1,20.12,3869,2199
282,0.445,0.058,0.196,0.047,0.533,0.193,0.137,0.032,0.285,0.63,0.004,0.025,0.119760479,0.250499002,0.29740519,0.332335329,15,10,0.295,0.243,0.117,0.079,0.161,0.235,13,2.7,9.38,969,809
203,0.531,0.039,0.148,0.054,0.519,0.234,0.134,0.175,0.171,0.491,0.009,0.143,0.087349398,0.135542169,0.191767068,0.585341365,13,5,0.188,0.081,0.071,0.076,0.143,0.164,13,2.69,6.23,899,720
299,0.405,0.072,0.211,0.065,0.51,0.272,0.075,0.093,0.178,0.672,0.018,0.023,0.083416087,0.296921549,0.371400199,0.248262165,18,6,0.311,0.279,0.106,0.078,0.169,0.333,15,6.19,16.36,2720,2229
203,0.527,0.038,0.163,0.055,0.519,0.241,0.134,0.179,0.173,0.466,0.013,0.15,0.086870681,0.14017769,0.196446199,0.576505429,13,6,0.192,0.076,0.072,0.076,0.133,0.174,13,1.4,5.29,859,740
242,0.398,0.08,0.243,0.081,0.508,0.183,0.237,0.057,0.109,0.81,0.009,0.012,0.135764944,0.263424519,0.334346505,0.266464032,8,11,0.298,0.219,0.113,0.081,0.14,0.252,12,5.44,26.04,3049,2339
260,0.344,0.047,0.208,0.069,0.454,0.251,0.083,0.117,0.147,0.672,0.011,0.022,0.099502488,0.289552239,0.420895522,0.190049751,23,6,0.269,0.255,0.08,0.069,0.179,0.243,12,3.8,15.57,1119,3050
255,0.534,0.047,0.144,0.05,0.512,0.238,0.154,0.064,0.019,0.882,0,0.004,0.103869654,0.356415479,0.342158859,0.197556008,13,10,0.33,0.214,0.099,0.082,0.211,0.293,9,2.75,12.61,2160,2219
250,0.544,0.046,0.14,0.044,0.513,0.212,0.142,0.041,0.089,0.834,0.009,0.024,0.083333333,0.331325301,0.309236948,0.276104418,13,9,0.278,0.212,0.09,0.086,0.191,0.226,11,1.56,10.34,1630,1090
210,0.528,0.046,0.235,0.092,0.529,0.218,0.109,0.131,0.374,0.409,0.014,0.049,0.127638191,0.174874372,0.246231156,0.451256281,15,6,0.286,0.135,0.095,0.087,0.145,0.195,12,9.5,8.43,1409,819
257,0.517,0.043,0.11,0.043,0.512,0.254,0.112,0.052,0.429,0.456,0.008,0.027,0.070850202,0.324898785,0.33097166,0.273279352,12,7,0.331,0.154,0.109,0.109,0.14,0.24,13,4.3,14.71,1490,2029
347,0.439,0.079,0.225,0.072,0.527,0.231,0.165,0.013,0.404,0.556,0.006,0.003,0.18356998,0.373225152,0.270791075,0.172413793,11,12,0.353,0.234,0.154,0.135,0.092,0.325,12,11.68,29.87,3859,1839
318,0.418,0.077,0.227,0.068,0.515,0.222,0.188,0.021,0.124,0.846,0,0,0.197791165,0.334337349,0.314257028,0.153614458,11,13,0.337,0.286,0.14,0.101,0.113,0.388,13,3.2,30.53,2960,1900
210,0.479,0.037,0.12,0.052,0.497,0.272,0.083,0.1,0.173,0.659,0.01,0.029,0.062248996,0.243975904,0.324297189,0.369477912,12,5,0.357,0.166,0.082,0.078,0.157,0.216,13,3.1,9.23,2910,2980
193,0.535,0.063,0.26,0.21,0.507,0.225,0.104,0.147,0.012,0.559,0.281,0.009,0.113974232,0.208126858,0.337958375,0.339940535,12,6,0.238,0.161,0.075,0.092,0.155,0.147,11,6.2,26.33,1359,1249
213,0.447,0.047,0.27,0.121,0.517,0.201,0.248,0.151,0.082,0.737,0.002,0.01,0.128331688,0.309970385,0.292201382,0.269496545,10,11,0.245,0.16,0.121,0.082,0.173,0.242,11,7.6,12.67,2220,1780
336,0.433,0.081,0.195,0.043,0.517,0.231,0.165,0.023,0.32,0.649,0,0.008,0.212362911,0.362911266,0.292123629,0.132602193,11,12,0.384,0.237,0.14,0.133,0.114,0.362,13,8.7,23.67,3850,3140
210,0.558,0.048,0.226,0.1,0.505,0.221,0.102,0.305,0.097,0.524,0.019,0.036,0.132075472,0.174776564,0.240317776,0.452830189,14,6,0.18,0.198,0.056,0.099,0.222,0.136,13,9.2,9.56,1560,839
258,0.377,0.061,0.311,0.115,0.487,0.252,0.145,0.354,0.035,0.522,0.069,0.017,0.165517241,0.299507389,0.373399015,0.161576355,14,9,0.247,0.243,0.105,0.083,0.139,0.22,10,6.3,9.49,2969,2109
280,0.419,0.085,0.211,0.044,0.525,0.247,0.113,0.551,0.293,0.098,0.034,0.026,0.294058409,0.273917422,0.24572004,0.186304129,15,7,0.284,0.182,0.099,0.104,0.144,0.277,11,8.1,3.3,2080,2080
204,0.499,0.046,0.238,0.079,0.507,0.23,0.14,0.352,0.007,0.433,0.003,0.197,0.15407855,0.178247734,0.289023162,0.378650554,12,6,0.208,0.107,0.074,0.059,0.167,0.163,8,2.4,6.12,980,1059
335,0.455,0.067,0.217,0.06,0.513,0.226,0.16,0.041,0.034,0.901,0,0.021,0.15590864,0.390268123,0.27408143,0.179741807,12,12,0.349,0.262,0.132,0.074,0.087,0.333,14,3.69,23.54,1340,1229
357,0.403,0.085,0.237,0.055,0.515,0.249,0.158,0.026,0.377,0.578,0.009,0,0.197979798,0.418181818,0.26969697,0.114141414,13,10,0.348,0.283,0.139,0.129,0.121,0.325,10,9.5,27.42,9019,4489
259,0.388,0.065,0.288,0.122,0.52,0.189,0.273,0.116,0.122,0.733,0.007,0.018,0.141304348,0.358695652,0.311264822,0.188735178,10,14,0.309,0.212,0.119,0.09,0.148,0.273,11,5.8,19.07,2810,1890
383,0.403,0.062,0.281,0.114,0.511,0.245,0.157,0.049,0.017,0.644,0.213,0.005,0.179461615,0.395812562,0.29112662,0.133599202,12,13,0.379,0.306,0.149,0.079,0.103,0.38,11,5.2,22.39,2979,3839
259,0.466,0.041,0.279,0.12,0.511,0.258,0.101,0.59,0.065,0.307,0.015,0.025,0.168639053,0.25443787,0.308678501,0.268244576,15,7,0.289,0.164,0.09,0.09,0.193,0.216,8,7.63,12.01,1340,1459
338,0.463,0.052,0.231,0.06,0.521,0.257,0.15,0.018,0.287,0.662,0.002,0.008,0.163819095,0.275376884,0.343718593,0.217085427,14,12,0.322,0.225,0.121,0.112,0.088,0.339,12,5.4,23.29,1670,1069
331,0.439,0.074,0.157,0.034,0.505,0.236,0.161,0.047,0.132,0.792,0.01,0.004,0.132189707,0.402623613,0.325933401,0.13925328,13,12,0.301,0.254,0.108,0.105,0.161,0.269,14,6.42,15.28,3800,1980
273,0.518,0.046,0.118,0.037,0.513,0.234,0.183,0.031,0.048,0.896,0.005,0.014,0.086206897,0.351926978,0.365111562,0.196754564,12,12,0.324,0.208,0.113,0.08,0.19,0.288,11,2.54,12.46,1460,1479
298,0.481,0.061,0.136,0.053,0.511,0.203,0.184,0.015,0.013,0.953,0,0.005,0.092519685,0.484251969,0.228346457,0.19488189,11,12,0.338,0.243,0.109,0.073,0.148,0.314,13,1.92,14.95,2009,1149
203,0.511,0.053,0.235,0.137,0.512,0.283,0.081,0.247,0.203,0.354,0.011,0.178,0.114427861,0.178109453,0.274626866,0.432835821,14,4,0.246,0.092,0.082,0.093,0.159,0.213,9,3.74,8.67,2329,1470
368,0.37,0.079,0.252,0.084,0.523,0.249,0.152,0.01,0.386,0.589,0,0.005,0.236472946,0.360721443,0.261523046,0.141282565,14,8,0.367,0.178,0.154,0.143,0.082,0.34,12,13.3,27.06,6840,2950
261,0.469,0.057,0.18,0.06,0.523,0.227,0.148,0.029,0.213,0.725,0,0.015,0.104373757,0.288270378,0.348906561,0.258449304,12,11,0.305,0.203,0.122,0.091,0.155,0.247,13,9.05,9.19,1769,1089
264,0.537,0.059,0.144,0.032,0.523,0.232,0.146,0.021,0.126,0.819,0.008,0.03,0.08,0.273,0.308,0.339,11,10,0.296,0.186,0.099,0.093,0.202,0.275,12,6.2,11.13,1469,880
288,0.456,0.082,0.19,0.052,0.515,0.24,0.15,0.019,0.484,0.493,0,0.005,0.165165165,0.448448448,0.251251251,0.135135135,12,11,0.376,0.201,0.137,0.129,0.225,0.328,11,9.9,26.61,3099,2170
304,0.458,0.073,0.148,0.047,0.486,0.23,0.153,0.036,0.01,0.927,0.008,0.011,0.095334686,0.378296146,0.356997972,0.169371197,9,10,0.324,0.217,0.091,0.078,0.151,0.257,12,0.7,11.02,2379,2439
338,0.383,0.085,0.229,0.077,0.528,0.249,0.153,0.022,0.44,0.519,0.001,0.005,0.208669355,0.372983871,0.300403226,0.117943548,11,13,0.384,0.209,0.138,0.124,0.089,0.296,13,7.8,39.43,4419,3699
216,0.482,0.068,0.226,0.09,0.507,0.246,0.156,0.041,0.002,0.919,0.016,0.015,0.083992095,0.286561265,0.398221344,0.231225296,12,9,0.246,0.199,0.094,0.061,0.173,0.179,11,2.28,10.19,1509,1480
259,0.517,0.044,0.117,0.047,0.511,0.216,0.16,0.01,0.007,0.952,0.005,0.009,0.066666667,0.347263682,0.258706468,0.327363184,10,10,0.286,0.184,0.097,0.077,0.145,0.23,14,0.57,14.56,1710,2000
318,0.517,0.049,0.204,0.08,0.498,0.242,0.147,0.065,0.065,0.851,0,0.011,0.1277666,0.364185111,0.315895372,0.192152918,13,10,0.367,0.264,0.121,0.066,0.157,0.282,9,4,11.57,1720,1420
205,0.482,0.047,0.216,0.091,0.495,0.223,0.124,0.33,0.047,0.464,0.014,0.116,0.138751239,0.189296333,0.313181368,0.35877106,14,7,0.219,0.12,0.078,0.071,0.175,0.158,8,3.1,8.34,1259,1290
224,0.492,0.048,0.155,0.044,0.529,0.228,0.147,0.233,0.131,0.557,0.012,0.058,0.125379171,0.205257836,0.208291203,0.46107179,11,7,0.184,0.139,0.074,0.083,0.17,0.191,11,2.8,4.05,970,709
357,0.414,0.079,0.239,0.064,0.527,0.244,0.159,0.024,0.386,0.57,0.015,0,0.192079208,0.412871287,0.275247525,0.11980198,12,10,0.372,0.289,0.132,0.147,0.118,0.314,10,7.14,24.51,9049,4459
223,0.505,0.051,0.23,0.084,0.515,0.207,0.146,0.054,0.297,0.627,0.001,0.016,0.107033639,0.217125382,0.273190622,0.402650357,13,8,0.279,0.177,0.11,0.094,0.225,0.232,12,9.76,16.92,1020,789
391,0.45,0.055,0.302,0.115,0.51,0.247,0.182,0.042,0.021,0.662,0.197,0.005,0.157472417,0.364092277,0.337011033,0.141424273,15,15,0.331,0.337,0.153,0.08,0.108,0.366,9,4.4,24.32,4029,2010
190,0.524,0.035,0.131,0.055,0.512,0.234,0.132,0.075,0.113,0.655,0.019,0.133,0.099700897,0.220338983,0.276171486,0.403788634,15,8,0.252,0.15,0.079,0.071,0.168,0.182,12,3.3,5.08,1270,949
289,0.417,0.086,0.24,0.095,0.504,0.22,0.187,0.099,0.006,0.805,0.034,0.031,0.101405622,0.254016064,0.447791165,0.196787149,12,12,0.284,0.26,0.101,0.055,0.194,0.184,9,3.5,14.26,1430,1289
317,0.429,0.074,0.208,0.052,0.51,0.223,0.172,0.031,0.038,0.909,0.005,0.004,0.17,0.426,0.246,0.158,11,14,0.335,0.229,0.125,0.09,0.044,0.357,13,3.59,24.87,2800,2279
267,0.507,0.056,0.13,0.052,0.503,0.2,0.171,0,0.026,0.942,0,0.002,0.084812623,0.392504931,0.247534517,0.275147929,10,12,0.277,0.194,0.11,0.075,0.168,0.242,14,1.22,11.98,1799,1459
372,0.414,0.07,0.25,0.107,0.497,0.238,0.163,0.037,0.084,0.637,0.169,0.007,0.138446215,0.365537849,0.337649402,0.158366534,13,13,0.347,0.222,0.139,0.087,0.104,0.357,11,6.9,26,2070,2639
265,0.461,0.063,0.265,0.09,0.508,0.238,0.153,0.107,0.063,0.807,0.006,0.016,0.205050505,0.352525253,0.3,0.142424242,11,10,0.291,0.24,0.118,0.072,0.114,0.293,12,4.5,17.16,3749,2220
338,0.429,0.061,0.267,0.116,0.51,0.249,0.175,0.069,0.013,0.754,0.111,0.015,0.140243902,0.339430894,0.340447154,0.179878049,13,12,0.297,0.203,0.137,0.083,0.125,0.314,10,3.5,23.35,2169,2289
367,0.397,0.062,0.2,0.046,0.521,0.218,0.15,0.038,0.203,0.732,0,0.011,0.187747036,0.314229249,0.311264822,0.186758893,11,12,0.311,0.243,0.134,0.091,0.12,0.323,13,11,16.54,1910,1560
249,0.509,0.065,0.155,0.052,0.519,0.237,0.14,0.008,0.031,0.918,0.002,0.006,0.096153846,0.369433198,0.305668016,0.228744939,12,9,0.315,0.239,0.117,0.067,0.194,0.267,14,2.36,12.55,3220,2259
174,0.557,0.036,0.153,0.067,0.502,0.214,0.144,0.244,0.022,0.417,0.012,0.257,0.115346038,0.168505517,0.262788365,0.45336008,12,6,0.206,0.104,0.072,0.076,0.203,0.151,8,2.71,5.41,1069,1029
302,0.422,0.05,0.209,0.058,0.511,0.221,0.157,0.033,0.033,0.905,0.002,0.009,0.19019019,0.417417417,0.237237237,0.155155155,13,12,0.314,0.264,0.133,0.08,0.093,0.324,14,3.9,26.59,3299,1420
210,0.516,0.044,0.161,0.053,0.527,0.221,0.159,0.18,0.047,0.604,0,0.157,0.094339623,0.245283019,0.197616683,0.462760675,10,7,0.21,0.133,0.071,0.09,0.175,0.223,11,1.3,4.48,810,789
248,0.515,0.05,0.164,0.044,0.516,0.236,0.153,0.017,0.037,0.914,0.002,0.011,0.094905095,0.373626374,0.301698302,0.22977023,12,9,0.309,0.235,0.109,0.074,0.19,0.262,14,3.4,10.27,2900,2320
350,0.428,0.066,0.249,0.061,0.515,0.239,0.148,0.029,0.04,0.895,0.009,0.001,0.171,0.377,0.263,0.189,13,10,0.332,0.175,0.101,0.078,0.102,0.281,12,4.6,22.34,3129,2119
271,0.488,0.087,0.182,0.055,0.516,0.231,0.143,0.144,0.187,0.596,0.011,0.06,0.122122122,0.308308308,0.26026026,0.309309309,12,9,0.278,0.192,0.095,0.082,0.164,0.275,11,8.02,8.58,1419,1000
262,0.465,0.063,0.218,0.07,0.509,0.207,0.179,0.049,0.042,0.884,0.014,0.002,0.193260654,0.365708622,0.310208127,0.130822597,11,12,0.33,0.225,0.134,0.085,0.064,0.315,13,5.81,13.87,3889,2649
242,0.484,0.041,0.242,0.122,0.503,0.274,0.121,0.367,0.056,0.532,0.009,0.014,0.12250996,0.293824701,0.316733068,0.266932271,12,6,0.296,0.2,0.089,0.077,0.192,0.238,8,2.05,11.32,4290,3229
239,0.535,0.063,0.18,0.069,0.506,0.22,0.124,0.152,0.202,0.532,0.02,0.092,0.131262525,0.25250501,0.21743487,0.398797595,11,8,0.254,0.136,0.086,0.08,0.15,0.237,11,6.48,5.95,1410,979
304,0.481,0.049,0.206,0.088,0.508,0.277,0.12,0.055,0.219,0.696,0,0.012,0.110453649,0.302761341,0.357988166,0.228796844,12,7,0.332,0.236,0.109,0.082,0.117,0.301,13,4.04,20.71,2869,3900
381,0.373,0.05,0.327,0.147,0.477,0.254,0.152,0.106,0.028,0.591,0.261,0.001,0.155015198,0.416413374,0.277608916,0.150962513,14,12,0.352,0.26,0.106,0.08,0.095,0.361,10,8.85,39.32,5259,3690
320,0.36,0.086,0.242,0.061,0.479,0.208,0.157,0.025,0.625,0.321,0.005,0.002,0.246246246,0.404404404,0.252252252,0.097097097,9,14,0.401,0.167,0.15,0.137,0.123,0.306,12,11.7,27.26,9169,9320
318,0.502,0.065,0.15,0.062,0.51,0.203,0.191,0.085,0.031,0.855,0.001,0.011,0.110775428,0.390735146,0.280966767,0.217522659,10,13,0.296,0.24,0.119,0.081,0.191,0.303,12,3.4,12.45,1650,1240
289,0.378,0.078,0.287,0.098,0.507,0.283,0.076,0.107,0.328,0.412,0.095,0.01,0.145748988,0.270242915,0.388663968,0.19534413,19,6,0.343,0.198,0.123,0.092,0.112,0.296,12,7.5,26.19,10260,16840
232,0.542,0.058,0.134,0.044,0.506,0.241,0.14,0.018,0.005,0.952,0.004,0.01,0.054,0.331,0.301,0.314,10,8,0.283,0.144,0.106,0.072,0.166,0.228,14,-0.07,9.42,2100,1630
283,0.509,0.04,0.32,0.159,0.501,0.261,0.15,0.393,0.129,0.466,0.012,0.01,0.240279163,0.331006979,0.288135593,0.140578265,13,10,0.322,0.19,0.109,0.085,0.236,0.291,9,3.3,25.72,2739,2060
292,0.491,0.06,0.176,0.034,0.511,0.236,0.145,0.102,0.144,0.723,0.002,0.009,0.118,0.342,0.353,0.187,12,10,0.309,0.27,0.088,0.077,0.138,0.268,13,4.4,13.21,2329,2209
264,0.492,0.049,0.358,0.146,0.502,0.277,0.104,0.388,0.214,0.316,0.001,0.065,0.226640159,0.226640159,0.256461233,0.290258449,16,6,0.292,0.152,0.088,0.075,0.152,0.229,10,7.5,10.19,1329,1559
386,0.419,0.069,0.261,0.077,0.489,0.257,0.139,0.025,0.12,0.807,0.012,0,0.157630522,0.426706827,0.266064257,0.149598394,14,11,0.331,0.268,0.129,0.096,0.108,0.321,10,4.36,36.69,5360,2249
292,0.426,0.073,0.248,0.089,0.507,0.247,0.168,0.058,0.046,0.869,0.004,0.005,0.171485543,0.371884347,0.284147557,0.172482552,13,12,0.316,0.208,0.118,0.075,0.108,0.332,14,3.87,24.54,3459,2670
330,0.38,0.094,0.239,0.073,0.501,0.288,0.12,0.267,0.033,0.566,0.028,0.075,0.189587426,0.252455796,0.412573674,0.145383104,16,8,0.274,0.169,0.091,0.058,0.189,0.204,9,5.2,14.97,3329,4859
325,0.375,0.089,0.338,0.098,0.512,0.259,0.132,0.082,0.243,0.272,0.391,0.011,0.248031496,0.32480315,0.293307087,0.133858268,13,10,0.399,0.251,0.155,0.116,0.089,0.35,12,22.7,34.73,4809,2220
219,0.522,0.039,0.089,0.039,0.511,0.203,0.152,0.016,0.02,0.923,0.009,0.013,0.060696517,0.263681592,0.287562189,0.388059701,10,7,0.252,0.161,0.078,0.074,0.202,0.206,11,0.66,7.74,1690,1290
261,0.459,0.046,0.19,0.058,0.519,0.224,0.164,0.032,0.203,0.721,0,0.019,0.108433735,0.286144578,0.348393574,0.257028112,12,11,0.29,0.21,0.132,0.089,0.158,0.243,13,9.3,9.06,1720,1110
231,0.415,0.076,0.205,0.078,0.494,0.205,0.226,0.048,0,0.896,0.023,0.013,0.122877123,0.324675325,0.3996004,0.152847153,10,13,0.347,0.241,0.127,0.072,0.139,0.219,8,2.7,17.05,1669,1570
213,0.451,0.067,0.285,0.136,0.52,0.204,0.251,0.147,0.08,0.728,0.014,0.005,0.122244489,0.30761523,0.294589178,0.275551102,10,10,0.247,0.169,0.113,0.082,0.168,0.26,11,5.19,16.35,2360,1730
256,0.495,0.047,0.29,0.127,0.52,0.271,0.139,0.45,0.056,0.466,0,0.014,0.172552977,0.31382442,0.322906155,0.190716448,15,9,0.338,0.24,0.113,0.08,0.243,0.249,9,4.5,14.03,2140,1310
286,0.397,0.067,0.292,0.103,0.495,0.221,0.163,0.042,0.071,0.864,0.008,0.007,0.156626506,0.290160643,0.343373494,0.209839357,11,11,0.323,0.228,0.121,0.078,0.136,0.287,12,5.22,21.21,4159,3179
271,0.427,0.062,0.194,0.057,0.512,0.225,0.189,0.046,0.085,0.831,0.01,0.009,0.103921569,0.295098039,0.31372549,0.287254902,11,10,0.243,0.201,0.118,0.092,0.175,0.257,13,3.3,15.57,2139,1320
282,0.512,0.052,0.223,0.057,0.508,0.244,0.111,0.021,0.383,0.585,0,0.012,0.152087475,0.392644135,0.256461233,0.198807157,14,8,0.335,0.201,0.131,0.128,0.219,0.292,11,8.99,23.34,6160,8030
245,0.476,0.044,0.2,0.119,0.502,0.294,0.103,0.176,0.013,0.786,0.014,0.009,0.103030303,0.28989899,0.370707071,0.236363636,16,7,0.279,0.131,0.09,0.08,0.112,0.189,12,1.22,10.38,1300,2269
422,0.399,0.083,0.264,0.058,0.521,0.258,0.134,0.025,0.49,0.48,0.009,0.003,0.188434696,0.36889332,0.284147557,0.158524427,14,13,0.357,0.244,0.137,0.128,0.122,0.386,12,8.6,44.45,3819,3439
312,0.442,0.072,0.238,0.069,0.504,0.23,0.142,0.016,0.307,0.671,0.017,0.008,0.276953511,0.396636993,0.216617211,0.109792285,11,10,0.324,0.202,0.116,0.117,0.121,0.298,11,6.1,27.05,11609,5779
319,0.468,0.07,0.202,0.052,0.513,0.248,0.129,0.03,0.527,0.397,0.013,0.014,0.158887786,0.284011917,0.343594836,0.213505462,16,11,0.398,0.23,0.132,0.125,0.136,0.282,12,14.61,8.13,1009,1840
296,0.511,0.052,0.181,0.084,0.511,0.243,0.158,0.021,0.002,0.959,0.007,0,0.133200795,0.34194831,0.343936382,0.180914513,12,10,0.328,0.274,0.1,0.068,0.135,0.288,11,1.9,21.77,2360,1460
209,0.468,0.06,0.167,0.051,0.501,0.19,0.183,0.012,0.006,0.959,0.003,0.005,0.090188305,0.458870168,0.276511397,0.174430129,9,11,0.304,0.217,0.105,0.065,0.174,0.238,11,2.1,18.29,2859,1589
199,0.552,0.053,0.132,0.043,0.515,0.203,0.174,0.018,0.016,0.957,0.004,0.014,0.072745902,0.31045082,0.307377049,0.30942623,9,9,0.26,0.19,0.087,0.062,0.205,0.215,10,0.95,11.43,2729,1269
300,0.377,0.087,0.267,0.088,0.523,0.248,0.17,0.028,0.371,0.576,0.005,0.008,0.195783133,0.328313253,0.291164659,0.184738956,14,11,0.33,0.218,0.133,0.111,0.137,0.261,12,5.83,17.15,2530,1239
298,0.465,0.084,0.306,0.065,0.504,0.246,0.146,0.064,0.323,0.568,0.016,0.018,0.250503018,0.428571429,0.210261569,0.110663984,15,10,0.387,0.231,0.142,0.112,0.142,0.325,11,6.6,20.54,2319,1979
372,0.394,0.095,0.185,0.065,0.511,0.22,0.166,0.014,0.018,0.936,0.006,0,0.170191339,0.402819738,0.279959718,0.147029204,12,13,0.351,0.334,0.118,0.091,0.166,0.301,13,6.26,14.62,3279,1800
179,0.556,0.04,0.138,0.049,0.513,0.194,0.143,0.024,0.032,0.914,0,0.018,0.050595238,0.236111111,0.280753968,0.432539683,10,9,0.224,0.139,0.073,0.061,0.191,0.152,10,1.1,9.48,1289,639
209,0.581,0.034,0.291,0.144,0.467,0.151,0.205,0.226,0.069,0.696,0.007,0.009,0.091365462,0.284136546,0.313253012,0.31124498,9,10,0.198,0.222,0.072,0.066,0.286,0.182,11,3.3,20.05,1949,1459
234,0.555,0.05,0.161,0.048,0.496,0.225,0.139,0.114,0.01,0.857,0.007,0.008,0.096096096,0.311311311,0.319319319,0.273273273,10,9,0.256,0.19,0.074,0.057,0.229,0.212,12,1.4,13.3,2329,2500
260,0.347,0.056,0.183,0.053,0.475,0.25,0.078,0.104,0.154,0.684,0.005,0.018,0.094853683,0.289606458,0.43592331,0.179616549,23,5,0.27,0.242,0.08,0.08,0.176,0.24,12,4.83,18.79,1240,3039
249,0.505,0.056,0.346,0.152,0.503,0.271,0.096,0.413,0.18,0.327,0.002,0.069,0.201789264,0.234592445,0.268389662,0.295228628,16,6,0.291,0.166,0.075,0.093,0.164,0.223,9,10.37,12.26,1679,1760
249,0.457,0.056,0.171,0.065,0.514,0.197,0.221,0.093,0.121,0.76,0.009,0.025,0.148110317,0.361593463,0.257405516,0.232890705,11,11,0.306,0.199,0.107,0.075,0.181,0.255,12,1.99,20.25,4680,1660
209,0.476,0.065,0.175,0.05,0.517,0.204,0.176,0.004,0.009,0.972,0.002,0.005,0.093186373,0.450901804,0.275551102,0.180360721,9,11,0.298,0.231,0.101,0.068,0.167,0.241,11,3.72,19.82,3239,1689
